datetime,irradience,irradience_top,power,sun_elevation,sun_azimuth
2022-01-03 10:45:00+00:00,17.15,365.84,22060.0,0.27107268846208854,2.9031192796620178
2022-01-03 11:00:00+00:00,26.0,378.69,46703.0,0.2796474367114635,2.9651605671919867
2022-01-03 11:15:00+00:00,14.67,392.29,44204.0,0.28567591928409447,3.0276556355857975
2022-01-03 11:30:00+00:00,18.52,397.34,32751.0,0.2891191813429056,3.090450307345101
2022-01-03 11:45:00+00:00,22.88,400.09,30462.0,0.2899546678620507,3.153381922271432
2022-01-03 12:00:00+00:00,27.68,400.84,31048.0,0.28817688438320943,3.2162838922171155
2022-01-03 12:15:00+00:00,22.59,395.72,25985.0,0.2837975603516529,3.2789905107526245
2022-01-03 12:30:00+00:00,22.52,387.97,20592.0,0.2768453026783153,3.3413416862104257
2022-01-03 12:45:00+00:00,20.98,378.28,22780.0,0.26736476718764585,3.40318734882866
2022-01-03 13:00:00+00:00,18.15,366.87,23356.0,0.25541540058582707,3.4643913183224386
2022-01-03 13:15:00+00:00,11.2,343.37,15028.0,0.24106984289410952,3.52483440405315
2022-01-03 13:30:00+00:00,11.33,323.37,16017.0,0.22441209092120673,3.584416661024431
2022-01-03 13:45:00+00:00,11.15,301.88,14831.0,0.20553552142900317,3.643058800507164
2022-01-03 14:00:00+00:00,10.72,279.09,12854.0,0.18454088849138323,3.7007027522159346
2022-01-03 14:15:00+00:00,9.41,238.81,8464.0,0.16153438250962085,3.7573115039614517
2022-01-03 14:30:00+00:00,9.41,238.81,4698.0,0.13662581404001445,3.8128683780819586
2022-01-03 14:45:00+00:00,6.81,169.06,12745.0,0.10992699367181626,3.867375852548422
2022-01-04 08:45:00+00:00,6.21,109.05,5656.0,0.12052128320287812,2.433833115781851
2022-01-04 09:00:00+00:00,10.39,179.02,4774.0,0.14667017928470852,2.48872270977142
2022-01-04 09:15:00+00:00,10.24,226.01,13750.0,0.17099074092992736,2.544669532437697
2022-01-04 09:30:00+00:00,10.24,226.01,9461.0,0.1933713665427042,2.601669965474052
2022-01-04 09:45:00+00:00,15.12,287.17,11004.0,0.21370294974140636,2.6597007318853185
2022-01-04 10:00:00+00:00,15.12,287.17,6996.0,0.23188058219028704,2.7187178507979564
2022-01-04 10:15:00+00:00,12.62,336.21,9895.0,0.24780542092832902,2.778656055692662
2022-01-04 10:30:00+00:00,12.62,336.21,22945.0,0.26138667028222334,2.8394288501527054
2022-01-04 10:45:00+00:00,16.97,372.29,22034.0,0.27254360222841323,2.9009293548788624
2022-01-04 11:00:00+00:00,16.97,372.29,18581.0,0.28120750603318895,2.9630319834493606
2022-01-04 11:15:00+00:00,19.46,394.8,27112.0,0.28732346995595126,3.0255949944340608
2022-01-04 11:30:00+00:00,19.46,394.8,38215.0,0.2908518891431959,3.0884638955615573
2022-01-04 11:45:00+00:00,20.78,403.36,42724.0,0.29176959525029594,3.151475520678911
2022-01-04 12:00:00+00:00,20.78,403.36,23913.0,0.29007053657863807,3.2144626026472856
2022-01-04 12:15:00+00:00,23.09,397.81,16326.0,0.28576595842543895,3.2772586119006153
2022-01-04 12:30:00+00:00,23.09,397.81,35100.0,0.27888406997384413,3.339702526754004
2022-01-04 12:45:00+00:00,10.42,378.25,34393.0,0.2694692245464482,3.401643282824472
